Time (s),Ankle Position (deg),Ankle Velocity (deg/s),Cable 1 Tension,Cable 2 Tension,Motor Position (rad),Motor Velocity (rad/s),Motor Torque (Nm),Motor Temperature (C)
6.121285125031136,-0.0054931640625,0.0,2.0517215728759766,2.4884979724884033,2.3561840057373047,0.14285659790039062,-0.010989189147949219,66
6.150753499998245,-0.0054931640625,0.0,2.0541391372680664,2.4828569889068604,2.3561840057373047,0.14285659790039062,-0.010989189147949219,66
6.151974875014275,-0.0054931640625,0.0,2.0541391372680664,2.4828569889068604,2.3561840057373047,0.14285659790039062,-0.010989189147949219,66
6.151992500002962,-0.0054931640625,0.0,2.0541391372680664,2.4828569889068604,2.3561840057373047,-0.20878982543945312,-0.01831531524658203,66
6.181358542002272,0.0,0.0,2.0541391372680664,2.4828569889068604,2.3561840057373047,-0.20878982543945312,-0.01831531524658203,66
6.181463167013135,0.0,0.0,2.0541391372680664,2.4828569889068604,2.3561840057373047,-0.20878982543945312,-0.01831531524658203,66
6.18147695902735,0.0,0.0,2.05010986328125,2.48769211769104,2.3561840057373047,-0.20878982543945312,-0.01831531524658203,66
6.211883042007685,0.0,0.0,2.05010986328125,2.48769211769104,2.3561840057373047,-0.20878982543945312,-0.01831531524658203,66
6.211955958977342,0.0,0.0,2.05010986328125,2.48769211769104,2.3561840057373047,-0.20878982543945312,-0.01831531524658203,66
6.212010541989002,-0.0054931640625,0.0,2.05010986328125,2.48769211769104,2.3561840057373047,-0.20878982543945312,-0.01831531524658203,66
6.240144292009063,-0.0054931640625,0.0,2.044468879699707,2.4884979724884033,2.3561840057373047,-0.20878982543945312,-0.01831531524658203,66
6.241716834018007,-0.0054931640625,0.0,2.044468879699707,2.4884979724884033,2.3561840057373047,-0.20878982543945312,-0.01831531524658203,66
6.241902959009167,-0.0054931640625,0.0,2.044468879699707,2.4884979724884033,2.3561840057373047,-0.14285659790039062,-0.0036630630493164062,66
6.2702742500114255,-0.0054931640625,0.0,2.044468879699707,2.4884979724884033,2.3561840057373047,-0.14285659790039062,-0.0036630630493164062,66
6.271328000002541,-0.0054931640625,0.0,2.0396337509155273,2.4909157752990723,2.3561840057373047,-0.14285659790039062,-0.0036630630493164062,66
6.271396792028099,-0.0054931640625,0.0,2.0396337509155273,2.4909157752990723,2.3561840057373047,-0.14285659790039062,-0.0036630630493164062,66
6.2997912500286475,-0.0054931640625,0.0,2.055750846862793,2.486886501312256,2.3561840057373047,-0.14285659790039062,-0.0036630630493164062,66
6.300747666973621,-0.0054931640625,0.0,2.055750846862793,2.486886501312256,2.3561840057373047,-0.14285659790039062,-0.0036630630493164062,66
6.30080608400749,-0.0054931640625,0.0,2.055750846862793,2.486886501312256,2.3561840057373047,0.2967033386230469,-0.010989189147949219,66
6.330802624986973,-0.0054931640625,0.0,2.055750846862793,2.486886501312256,2.3561840057373047,0.2967033386230469,-0.010989189147949219,66
6.331009500019718,-0.0054931640625,0.0,2.055750846862793,2.486886501312256,2.3561840057373047,0.0549468994140625,-0.01831531524658203,66
6.331034916976932,-0.0054931640625,0.0,2.0460805892944336,2.4860806465148926,2.3561840057373047,0.0549468994140625,-0.01831531524658203,66
6.359542583988514,-0.0054931640625,0.0,2.0460805892944336,2.4860806465148926,2.3561840057373047,0.0549468994140625,-0.01831531524658203,66
6.36064675002126,-0.0054931640625,0.0,2.0460805892944336,2.4860806465148926,2.3561840057373047,0.0549468994140625,-0.01831531524658203,66
6.360661667014938,0.0,0.0,2.0460805892944336,2.4860806465148926,2.3561840057373047,0.0549468994140625,-0.01831531524658203,66
6.389457124983892,0.0,0.0,2.0710623264312744,2.481245517730713,2.3561840057373047,0.0549468994140625,-0.01831531524658203,66
6.391188084031455,-0.0054931640625,0.0,2.0710623264312744,2.481245517730713,2.3561840057373047,0.0549468994140625,-0.01831531524658203,66
