Time (s),Left Encoder Raw,Right Encoder Raw,Left Encoder (deg),Right Encoder (deg),Left Load Cell 1 (V),Left Load Cell 2 (V),Right Load Cell 1 (V),Right Load Cell 2 (V),Motor CAN ID,Motor Position (rad),Motor Velocity (rad/s),Motor Torque (Nm),Motor Temperature (C),Motor Error
4.030604875006247,0,0,0.0,0.0,2.458681344985962,2.4119412899017334,0.03304029256105423,0.03142857179045677,2,0.3469524383544922,-0.0549468994140625,-0.010989189147949219,63,0
4.138986665988341,0,0,0.0,0.0,2.4602928161621094,2.4119412899017334,0.03223443403840065,0.030622711405158043,2,0.3473339080810547,0.2967033386230469,-0.010989189147949219,63,0
4.250406000006478,0,0,0.0,0.0,2.458681344985962,2.410329580307007,0.03223443403840065,0.03142857179045677,2,0.3469524383544922,-0.0549468994140625,-0.010989189147949219,63,0
4.362508999998681,0,0,0.0,0.0,2.458681344985962,2.41355299949646,0.03223443403840065,0.030622711405158043,2,0.3473339080810547,0.120880126953125,-0.010989189147949219,63,0
4.468093625037,0,0,0.0,0.0,2.4578754901885986,2.412747383117676,0.03142857179045677,0.030622711405158043,2,0.3469524383544922,-0.27472686767578125,-0.010989189147949219,63,0
4.574003791029099,0,0,0.0,0.0,2.4578754901885986,2.412747383117676,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,-0.1868133544921875,-0.010989189147949219,63,0
4.678310708026402,0,0,0.0,0.0,2.458681344985962,2.4119412899017334,0.03223443403840065,0.029816849157214165,2,0.3469524383544922,-0.20878982543945312,-0.010989189147949219,63,0
4.7822474160348065,0,0,0.0,0.0,2.458681344985962,2.4119412899017334,0.03142857179045677,0.030622711405158043,2,0.3469524383544922,0.010990142822265625,-0.010989189147949219,63,0
4.886510332988109,16545,16413,1454.150390625,1442.548828125,2.4602928161621094,2.41355299949646,3.732736810314518e-39,1.4447387167188864e-42,163,0.03223443403840065,0.030622711405158043,0.0,2,0
4.990228415990714,0,0,0.0,0.0,2.4578754901885986,2.4119412899017334,0.03142857179045677,0.030622711405158043,2,0.3469524383544922,-0.0549468994140625,-0.010989189147949219,63,0
5.097352375043556,0,0,0.0,0.0,2.458681344985962,2.407912015914917,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,-0.1868133544921875,-0.010989189147949219,63,0
5.202466249989811,0,0,0.0,0.0,2.458681344985962,2.4119412899017334,0.03223443403840065,0.03142857179045677,2,0.3469524383544922,-0.03296661376953125,-0.010989189147949219,63,0
5.3056871659937315,0,0,0.0,0.0,2.458681344985962,2.4063003063201904,0.03223443403840065,0.030622711405158043,2,0.3473339080810547,0.4285697937011719,-0.010989189147949219,63,0
5.409761500020977,0,0,0.0,0.0,2.4570696353912354,2.4071061611175537,0.03142857179045677,0.03142857179045677,167,0.03223443403840065,0.030622711405158043,0.0,2,0
5.512877666042186,0,0,0.0,0.0,2.4554576873779297,2.407912015914917,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,-0.0549468994140625,-0.010989189147949219,63,0
5.617590665991884,0,0,0.0,0.0,2.4578754901885986,2.412747383117676,0.03223443403840065,0.030622711405158043,2,0.3473339080810547,0.25274658203125,-0.010989189147949219,63,0
5.721451541001443,0,0,0.0,0.0,2.458681344985962,2.4119412899017334,0.03223443403840065,0.030622711405158043,2,0.3473339080810547,0.16483688354492188,-0.010989189147949219,63,0
5.8243142910068855,0,0,0.0,0.0,2.4570696353912354,2.4087181091308594,0.03223443403840065,0.030622711405158043,2,0.3473339080810547,0.14285659790039062,-0.010989189147949219,63,0
5.928194958018139,0,0,0.0,0.0,2.4578754901885986,2.410329580307007,0.03223443403840065,0.029816849157214165,2,0.3473339080810547,0.1868133544921875,-0.010989189147949219,63,0
6.032086124992929,23305,16413,2048.291015625,1442.548828125,2.458681344985962,2.4119412899017334,3.732736810314518e-39,1.5218101322567513e-42,11,0.03304029256105423,0.030622711405158043,0.0,2,0
6.135521541000344,0,0,0.0,0.0,2.458681344985962,2.4119412899017334,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,-0.120880126953125,-0.010989189147949219,63,0
6.238907582999673,0,0,0.0,0.0,2.458681344985962,2.412747383117676,0.03142857179045677,0.030622711405158043,2,0.3473339080810547,0.1868133544921875,-0.010989189147949219,63,0
6.341912750038318,0,0,0.0,0.0,2.459487199783325,2.41355299949646,0.03223443403840065,0.029816849157214165,2,0.3469524383544922,0.07692337036132812,-0.010989189147949219,63,0
6.4445490000071,0,0,0.0,0.0,2.458681344985962,2.4143588542938232,0.03223443403840065,0.029816849157214165,2,0.3469524383544922,0.010990142822265625,-0.010989189147949219,63,0
6.549074291018769,0,0,0.0,0.0,2.458681344985962,2.412747383117676,1.8357821298807704e-14,3.989104364362743e-40,64,1.6016684501804655e-36,-5.724024390884123e+35,8.407790785948902e-44,0,2
6.653515540994704,0,0,0.0,0.0,2.4578754901885986,2.41113543510437,0.03223443403840065,0.029816849157214165,2,0.3469524383544922,-0.1868133544921875,-0.010989189147949219,63,0
6.7580064160283655,0,0,0.0,0.0,2.4570696353912354,2.41355299949646,0.03142857179045677,0.029816849157214165,2,0.3469524383544922,-0.120880126953125,-0.010989189147949219,63,0
6.862985457992181,0,0,0.0,0.0,2.4578754901885986,2.4119412899017334,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,0.03296661376953125,-0.010989189147949219,63,0
6.967352666018996,0,0,0.0,0.0,2.459487199783325,2.41355299949646,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,-0.03296661376953125,-0.010989189147949219,63,0
7.075383957999293,19925,16413,1751.220703125,1442.548828125,2.458681344985962,2.410329580307007,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,-0.25274658203125,-0.010989189147949219,63,0
7.180455875000916,0,0,0.0,0.0,2.459487199783325,2.412747383117676,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,0.010990142822265625,-0.010989189147949219,63,0
7.283523416030221,26685,16413,2345.361328125,1442.548828125,2.4578754901885986,2.412747383117676,0.03223443403840065,0.030622711405158043,2,0.3473339080810547,0.3186798095703125,-0.010989189147949219,63,0
7.3874654159881175,42330,40,3720.41015625,3.515625,2.4570696353912354,2.4071061611175537,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,-0.010990142822265625,-0.010989189147949219,63,0
7.491602250025608,0,0,0.0,0.0,2.458681344985962,2.41113543510437,0.03304029256105423,0.03142857179045677,2,0.3469524383544922,-0.16483688354492188,3.732736810314518e-39,133,4
7.594750791031402,0,0,0.0,0.0,2.458681344985962,2.4119412899017334,0.03223443403840065,0.030622711405158043,2,0.3473339080810547,0.09889984130859375,-0.010989189147949219,63,0
7.698330665996764,0,0,0.0,0.0,2.4578754901885986,2.407912015914917,0.03142857179045677,0.030622711405158043,2,0.3469524383544922,-0.120880126953125,-0.010989189147949219,63,0
7.802047915989533,19925,16413,1751.220703125,1442.548828125,2.4578754901885986,2.4095237255096436,0.03223443403840065,0.030622711405158043,2,0.3473339080810547,0.1868133544921875,-0.010989189147949219,63,0
7.906808500003535,0,0,0.0,0.0,2.4578754901885986,2.412747383117676,0.03223443403840065,0.030622711405158043,2,0.3473339080810547,0.09889984130859375,-0.010989189147949219,63,0
8.009810750023462,0,0,0.0,0.0,2.4578754901885986,2.4119412899017334,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,-0.27472686767578125,-0.010989189147949219,63,0
8.113940957991872,0,0,0.0,0.0,2.458681344985962,2.41113543510437,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,0.07692337036132812,-0.010989189147949219,63,0
8.217738375009503,0,0,0.0,0.0,2.458681344985962,2.41113543510437,0.03223443403840065,0.030622711405158043,11,0.03223443403840065,0.030622711405158043,0.0,2,0
8.322047791036312,0,0,0.0,0.0,2.4578754901885986,2.41113543510437,0.03223443403840065,0.030622711405158043,40,3.856207180935987e+16,8.613154215994327e+17,13348785618944.0,7,61
8.425330833008047,0,0,0.0,0.0,2.458681344985962,2.412747383117676,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,-0.2967033386230469,-0.010989189147949219,63,0
8.52965033298824,0,0,0.0,0.0,2.4578754901885986,2.41113543510437,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,0.03296661376953125,-0.010989189147949219,63,0
8.634776332997717,0,512,0.0,45.0,2.459487199783325,2.41355299949646,0.03223443403840065,0.030622711405158043,0,5.757524809460626e-39,1.7455303748129835e-38,1.4703383445739746,0,0
8.739679499994963,0,0,0.0,0.0,2.458681344985962,2.412747383117676,0.03304029256105423,0.03142857179045677,2,0.3469524383544922,-0.1868133544921875,-0.010989189147949219,63,0
8.843128958018497,0,0,0.0,0.0,2.4570696353912354,2.4119412899017334,0.03223443403840065,0.029816849157214165,2,0.3469524383544922,-0.07692337036132812,-0.010989189147949219,63,0
8.94730158301536,0,0,0.0,0.0,2.4578754901885986,2.41355299949646,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,-0.0549468994140625,-0.010989189147949219,63,0
9.0533010000363,0,0,0.0,0.0,2.458681344985962,2.407912015914917,0.03142857179045677,0.030622711405158043,2,0.3469524383544922,-0.1868133544921875,-0.010989189147949219,63,0
9.156352416030131,0,0,0.0,0.0,2.458681344985962,2.4119412899017334,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,-0.23077011108398438,-0.010989189147949219,63,0
9.26095779100433,0,0,0.0,0.0,2.4578754901885986,2.4119412899017334,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,-0.14285659790039062,-0.010989189147949219,63,0
9.36562054103706,0,0,0.0,0.0,2.458681344985962,2.412747383117676,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,-0.2967033386230469,-0.010989189147949219,63,0
9.475104957993608,0,0,0.0,0.0,2.4578754901885986,2.41113543510437,0.03223443403840065,0.03142857179045677,2,0.3469524383544922,-0.03296661376953125,-0.010989189147949219,63,0
9.58302525000181,0,0,0.0,0.0,2.4578754901885986,2.412747383117676,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,0.0549468994140625,-0.010989189147949219,63,0
9.68893925001612,0,0,0.0,0.0,2.458681344985962,2.410329580307007,0.03142857179045677,0.030622711405158043,2,0.3469524383544922,-0.07692337036132812,-0.010989189147949219,63,0
9.795989041042048,0,0,0.0,0.0,2.458681344985962,2.4151647090911865,0.03142857179045677,0.03142857179045677,2,0.3473339080810547,0.0549468994140625,-0.010989189147949219,63,0
9.901430000027176,0,0,0.0,0.0,2.459487199783325,2.41355299949646,0.03142857179045677,0.030622711405158043,2,0.3469524383544922,-0.0549468994140625,-0.010989189147949219,63,0
10.008350791002158,0,0,0.0,0.0,2.4578754901885986,2.41113543510437,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,0.0549468994140625,-0.010989189147949219,63,0
10.113811083021574,0,0,0.0,0.0,2.458681344985962,2.41113543510437,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,-0.07692337036132812,-0.010989189147949219,63,0
10.216493665997405,0,0,0.0,0.0,2.459487199783325,2.412747383117676,0.03223443403840065,0.030622711405158043,2,0.3473339080810547,0.14285659790039062,-0.010989189147949219,63,0
10.319340958027169,0,0,0.0,0.0,2.4578754901885986,2.412747383117676,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,0.0549468994140625,-0.010989189147949219,63,0
10.42225437500747,0,0,0.0,0.0,2.4570696353912354,2.412747383117676,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,-0.34066009521484375,-0.010989189147949219,63,0
10.526100916031282,0,0,0.0,0.0,2.458681344985962,2.4119412899017334,0.03223443403840065,0.030622711405158043,2,0.3473339080810547,0.120880126953125,-0.010989189147949219,63,0
10.628491250041407,0,0,0.0,0.0,2.458681344985962,2.41113543510437,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,0.03296661376953125,-0.010989189147949219,63,0
10.73211987502873,0,0,0.0,0.0,2.4570696353912354,2.41113543510437,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,-0.120880126953125,-0.010989189147949219,63,0
10.834771458001342,0,0,0.0,0.0,2.4578754901885986,2.4119412899017334,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,0.07692337036132812,-0.010989189147949219,63,0
10.937052000022959,0,0,0.0,0.0,2.4578754901885986,2.41113543510437,3.732736810314518e-39,1.8553191667660578e-42,116,0.03223443403840065,0.030622711405158043,0.0,2,0
11.038928416033741,0,0,0.0,0.0,2.459487199783325,2.41597056388855,0.03223443403840065,0.029816849157214165,2,0.3469524383544922,-0.2967033386230469,-0.010989189147949219,63,0
11.14058212499367,0,0,0.0,0.0,2.458681344985962,2.4095237255096436,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,-0.0549468994140625,-0.010989189147949219,63,0
11.242896541021764,0,0,0.0,0.0,2.4570696353912354,2.4063003063201904,0.03223443403840065,0.030622711405158043,2,0.3473339080810547,0.16483688354492188,-0.010989189147949219,63,0
11.347285666037351,0,512,0.0,45.0,2.4578754901885986,2.4071061611175537,9.814258697267971e+35,5.6001211568584124e-39,0,5.7575948743838424e-39,5.658479632703684e-39,1.4703383445739746,0,0
11.44990708300611,0,0,0.0,0.0,2.458681344985962,2.407912015914917,0.03223443403840065,0.03142857179045677,2,0.3469524383544922,-0.0549468994140625,-0.010989189147949219,63,0
11.553104041027837,0,0,0.0,0.0,2.4659340381622314,2.399047613143921,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,-0.09889984130859375,-0.010989189147949219,63,0
11.655487250012811,0,0,0.0,0.0,2.4796335697174072,2.394212484359741,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,0.07692337036132812,-0.010989189147949219,63,0
11.756845541007351,0,0,0.0,0.0,2.490109920501709,2.376483678817749,0.03223443403840065,0.030622711405158043,2,0.3469524383544922,0.010990142822265625,-0.010989189147949219,63,0
11.858025458001066,43019,16416,3780.966796875,1442.8125,2.5054214000701904,2.3660073280334473,3.732736810314518e-39,1.915575000732025e-42,17,0.03223443403840065,0.030622711405158043,0.0,2,0
