elapsed_time_s,stage_elapsed_time_s,stage_number,device_sample_time,commanded_motor_torque_nm,measured_motor_torque_nm,motor_position_rad,motor_velocity_rad_s,motor_temperature_c,encoder_raw,ankle_angle_deg,ankle_velocity_deg_s,loadcell1,loadcell2
37.90742775000399,0.8590808750013821,14,87509.746278625,0.3,0.2967033386230469,6.577592849731445,-0.09889984130859375,66,434,1.58203125,0.0,-52.344181060791016,-81.87460327148438
37.939076541006216,0.8907296660036081,14,87509.776082459,0.3,0.2967033386230469,6.577592849731445,-0.09889984130859375,66,434,1.58203125,0.0,-52.344181060791016,-81.87460327148438
37.970093791009276,0.9217469160066685,14,87509.806823125,0.3,0.3040294647216797,6.577592849731445,0.07692337036132812,66,434,1.58203125,0.0,-52.344181060791016,-81.87460327148438
37.97021495799709,0.9218680829944788,14,87509.80726575,0.3,0.3040294647216797,6.577592849731445,0.07692337036132812,66,434,1.58203125,0.0,-52.74684524536133,-81.92829895019531
37.970268832999864,0.921921957997256,14,87509.807335584,0.3,0.3040294647216797,6.577592849731445,0.07692337036132812,66,434,1.58203125,0.0,-52.74684524536133,-81.92829895019531
37.970313458004966,0.9219665830023587,14,87509.807909917,0.3,0.3040294647216797,6.577592849731445,0.07692337036132812,66,434,1.58203125,0.0,-52.74684524536133,-81.92829895019531
38.00117391599633,0.952827040993725,14,87509.836912667,0.3,0.3040294647216797,6.577592849731445,0.07692337036132812,66,434,1.58203125,0.0,-52.74684524536133,-81.92829895019531
38.00147475000995,0.9531278750073398,14,87509.837306542,0.3,0.3040294647216797,6.577592849731445,0.07692337036132812,66,434,1.58203125,0.0,-52.45155334472656,-81.98197937011719
38.00165329100855,0.9533064160059439,14,87509.837377584,0.3,0.3040294647216797,6.577592849731445,0.07692337036132812,66,435,1.669921875,1.4336840373495752,-52.45155334472656,-81.98197937011719
38.03180816600798,0.9834612910053693,14,87509.866618625,0.3,0.3040294647216797,6.577592849731445,0.07692337036132812,66,435,1.669921875,1.4336840373495752,-51.96836471557617,-82.35779571533203
38.03190629099845,0.9835594159958418,14,87509.866932167,0.3,0.3040294647216797,6.577592849731445,0.07692337036132812,66,434,1.58203125,-2.9736814325183634,-51.96836471557617,-82.35779571533203
38.031950000004144,0.9836031250015367,14,87509.867090709,0.3,0.28937721252441406,6.577592849731445,-0.0549468994140625,66,434,1.58203125,-2.9736814325183634,-51.96836471557617,-82.35779571533203
38.06263754100655,1.0142906660039444,14,87509.896851959,0.3,0.28937721252441406,6.577592849731445,-0.0549468994140625,66,435,1.669921875,2.9389943150316715,-51.96836471557617,-82.35779571533203
38.062810875009745,1.0144640000071377,14,87509.897389542,0.3,0.28937721252441406,6.577592849731445,-0.09889984130859375,66,435,1.669921875,2.9389943150316715,-51.96836471557617,-82.35779571533203
38.06289316600305,1.0145462910004426,14,87509.897561792,0.3,0.28937721252441406,6.577592849731445,-0.09889984130859375,66,435,1.669921875,2.9389943150316715,-52.18311309814453,-81.87460327148438
38.08786762499949,1.039520749996882,14,87509.926694709,0.3,0.28937721252441406,6.577592849731445,-0.09889984130859375,66,435,1.669921875,2.9389943150316715,-52.18311309814453,-81.87460327148438
38.11773033300415,1.0693834580015391,14,87509.956278334,0.3,0.28937721252441406,6.577592849731445,-0.09889984130859375,66,435,1.669921875,2.9389943150316715,-52.18311309814453,-81.87460327148438
38.11816845800786,1.0698215830052504,14,87509.957158417,0.3,0.28937721252441406,6.577592849731445,-0.09889984130859375,66,434,1.58203125,-1.4571210085704847,-52.18311309814453,-81.87460327148438
38.11841083300533,1.07006395800272,14,87509.957244875,0.3,0.28937721252441406,6.577592849731445,-0.09889984130859375,66,434,1.58203125,-1.4571210085704847,-52.18311309814453,-81.71353149414062
38.12458054099989,1.0762336659972789,14,87509.957840625,0.3,0.28937721252441406,6.577592849731445,-0.09889984130859375,66,434,1.58203125,0.0,-52.18311309814453,-81.71353149414062
38.149802375002764,1.1014555000001565,14,87509.985297834,0.3,0.28937721252441406,6.577592849731445,-0.09889984130859375,66,434,1.58203125,0.0,-52.23680114746094,-81.92829895019531
38.14992050000001,1.1015736249973997,14,87509.985453792,0.3,0.28937721252441406,6.577592849731445,-0.09889984130859375,66,435,1.669921875,3.182967813285582,-52.23680114746094,-81.92829895019531
38.149971207996714,1.1016243329941062,14,87509.985556959,0.3,0.28937721252441406,6.577592849731445,-0.010990142822265625,66,435,1.669921875,3.182967813285582,-52.23680114746094,-81.92829895019531
38.18148837500485,1.133141500002239,14,87510.014823375,0.3,0.28937721252441406,6.577592849731445,-0.010990142822265625,66,434,1.58203125,-2.9926282587221964,-52.23680114746094,-81.92829895019531
38.18161237500317,1.1332655000005616,14,87510.014973875,0.3,0.27472496032714844,6.577592849731445,-0.25274658203125,66,434,1.58203125,-2.9926282587221964,-52.23680114746094,-81.92829895019531
38.181659624999156,1.1333127499965485,14,87510.015085584,0.3,0.27472496032714844,6.577592849731445,-0.25274658203125,66,434,1.58203125,-2.9926282587221964,-51.75361251831055,-82.27726745605469
38.21209400000225,1.1637471249996452,14,87510.046290792,0.3,0.27472496032714844,6.577592849731445,-0.25274658203125,66,434,1.58203125,-2.9926282587221964,-51.75361251831055,-82.27726745605469
38.21222095799749,1.1638740829948802,14,87510.04691975,0.3,0.27472496032714844,6.577592849731445,-0.25274658203125,66,434,1.58203125,-2.9926282587221964,-51.75361251831055,-82.27726745605469
38.21225466601027,1.1639077910076594,14,87510.046996084,0.3,0.27472496032714844,6.577592849731445,-0.25274658203125,66,434,1.58203125,0.0,-51.75361251831055,-82.27726745605469
38.23730045800039,1.188953582997783,14,87510.076245334,0.3,0.27472496032714844,6.577592849731445,-0.25274658203125,66,434,1.58203125,0.0,-52.2099609375,-81.92829895019531
38.24439637499745,1.1960494999948423,14,87510.077514292,0.3,0.27472496032714844,6.577592849731445,-0.25274658203125,66,435,1.669921875,2.8803613128707375,-52.2099609375,-81.92829895019531
38.244482291003806,1.1961354160011979,14,87510.077593292,0.3,0.28205108642578125,6.577592849731445,-0.3186798095703125,66,435,1.669921875,2.8803613128707375,-52.2099609375,-81.92829895019531
38.269620791004854,1.2212739160022466,14,87510.104809375,0.3,0.28205108642578125,6.577592849731445,-0.3186798095703125,66,434,1.58203125,-3.2192059259114347,-52.2099609375,-81.92829895019531
38.26969554100651,1.2213486660039052,14,87510.104965167,0.3,0.3113555908203125,6.577592849731445,-0.16483688354492188,66,434,1.58203125,-3.2192059259114347,-52.2099609375,-81.92829895019531
38.26973225000256,1.2213853749999544,14,87510.105088125,0.3,0.3113555908203125,6.577592849731445,-0.16483688354492188,66,434,1.58203125,-3.2192059259114347,-52.45155334472656,-81.7403793334961
38.30029079099768,1.2519439159950707,14,87510.135548584,0.3,0.3113555908203125,6.577592849731445,-0.16483688354492188,66,434,1.58203125,-3.2192059259114347,-52.45155334472656,-81.7403793334961
38.30041583300044,1.2520689579978352,14,87510.135917917,0.3,0.3113555908203125,6.577592849731445,-0.16483688354492188,66,434,1.58203125,-3.2192059259114347,-52.45155334472656,-81.7403793334961
38.300465874999645,1.2521189999970375,14,87510.135982209,0.3,0.3113555908203125,6.577592849731445,-0.16483688354492188,66,435,1.669921875,2.8196054058946944,-52.45155334472656,-81.7403793334961
38.33076012499805,1.282413249995443,14,87510.165608,0.3,0.3113555908203125,6.577592849731445,-0.16483688354492188,66,435,1.669921875,2.8196054058946944,-52.371028900146484,-82.11620330810547
38.330910999997286,1.2825641249946784,14,87510.166004709,0.3,0.3113555908203125,6.577592849731445,-0.16483688354492188,66,434,1.58203125,-2.928255875198784,-52.371028900146484,-82.11620330810547
38.330961375002516,1.2826144999999087,14,87510.166258875,0.3,0.27472496032714844,6.577592849731445,0.010990142822265625,66,434,1.58203125,-2.928255875198784,-52.371028900146484,-82.11620330810547
38.3626105000003,1.3142636249976931,14,87510.195781209,0.3,0.27472496032714844,6.577592849731445,0.010990142822265625,66,434,1.58203125,0.0,-52.371028900146484,-82.11620330810547
38.3627586250077,1.3144117500050925,14,87510.196192875,0.3,0.27472496032714844,6.577592849731445,0.010990142822265625,66,434,1.58203125,0.0,-52.371028900146484,-82.11620330810547
