time_us,left_1,left_2,right_1,right_2,encoder_left,encoder_right,left_command_torque,right_command_torque,left_motor_position,left_motor_velocity,left_motor_torque,left_motor_temperature,left_motor_error,right_motor_position,right_motor_velocity,right_motor_torque,right_motor_temperature,right_motor_error
33186319,-1.8396,4.9566,2.2800,0.4477,-0.5273,-62.3145,0.2802,0.0000,0.3340,8.3407,0.2308,61,0,1.1889,0.0110,-0.0037,61,0
33190483,2.5404,2.5233,1.7933,0.6911,-0.3516,-62.3145,0.2909,0.0000,0.3340,8.3407,0.2308,61,0,1.1889,0.0110,-0.0037,61,0
33192126,2.5404,2.5233,1.7933,0.6911,-0.2637,-62.3145,0.2951,0.0000,0.3340,8.3407,0.2308,61,0,1.1889,0.0110,-0.0037,61,0
33193772,2.5404,2.5233,1.7933,0.6911,-0.1758,-62.3145,0.2993,0.0000,0.3340,8.3407,0.2308,61,0,1.1889,0.0110,-0.0037,61,0
33195419,2.5404,2.5233,1.7933,0.6911,-0.1758,-62.3145,0.3034,0.0000,0.3340,8.3407,0.2308,61,0,1.1889,0.0110,-0.0037,61,0
33197066,2.5404,2.5233,1.7933,0.6911,-0.0879,-62.3145,0.3075,0.0000,0.3580,7.7912,0.2967,61,0,1.1889,0.0110,-0.0037,61,0
33200017,5.9470,1.0634,1.5500,0.2044,0.0000,-62.3145,0.3147,0.0000,0.3725,8.0769,0.2381,61,0,1.1889,0.0110,-0.0037,61,0
33202871,5.9470,1.0634,1.5500,0.2044,0.1758,-62.3145,0.3217,0.0000,0.3725,8.0769,0.2381,61,0,1.1889,0.0110,-0.0037,61,0
33204519,5.9470,1.0634,1.5500,0.2044,0.1758,-62.3145,0.3256,0.0000,0.4091,9.5275,0.2454,61,0,1.1889,0.0110,-0.0037,61,0
33207465,5.9470,1.0634,1.5500,0.2044,0.3516,-62.3145,0.3326,0.0000,0.4091,9.5275,0.2454,61,0,1.1889,0.0110,-0.0037,61,0
33209117,5.9470,1.0634,1.5500,0.2044,0.4395,-62.3145,0.3364,0.0000,0.4091,9.5275,0.2454,61,0,1.1889,0.0110,-0.0037,61,0
33210759,7.6503,-6.4799,1.5500,-0.0389,0.6152,-62.3145,0.3402,0.0000,0.4091,9.5275,0.2454,61,0,1.1889,0.0110,-0.0037,61,0
33212406,7.6503,-6.4799,1.5500,-0.0389,0.7031,-62.3145,0.3440,0.0000,0.4091,9.5275,0.2454,61,0,1.1889,0.0110,-0.0037,61,0
33214052,7.6503,-6.4799,1.5500,-0.0389,0.8789,-62.3145,0.3477,0.0000,0.4965,10.0989,0.3407,61,0,1.1889,0.0110,-0.0037,61,0
33220730,7.6503,-6.4799,1.5500,-0.0389,1.3184,-62.3145,0.3625,0.0000,0.6994,11.0440,0.2894,61,0,1.1889,0.0110,-0.0037,61,0
33226099,7.6503,-6.4799,1.5500,-0.0389,1.6699,-62.3145,0.3739,0.0000,0.6994,11.0440,0.2894,61,0,1.1889,0.0110,-0.0037,61,0
33227746,7.6503,-6.4799,1.5500,-0.0389,1.8457,-62.3145,0.3773,0.0000,0.6994,11.0440,0.2894,61,0,1.1889,0.0110,-0.0037,61,0
33229393,7.6503,-7.4532,1.7933,0.6911,1.9336,-62.3145,0.3807,0.0000,0.6994,11.0440,0.2894,61,0,1.1889,0.0110,-0.0037,61,0
33231044,7.6503,-7.4532,1.7933,0.6911,1.9336,-62.3145,0.3840,0.0000,0.7551,10.2527,0.2821,61,0,1.1889,0.0110,-0.0037,61,0
33233985,7.6503,-7.4532,1.7933,0.6911,2.0215,-62.3145,0.3899,0.0000,0.7723,10.6703,0.3260,61,0,1.1889,0.0110,-0.0037,61,0
33236845,7.6503,-7.4532,1.7933,0.6911,2.1094,-62.3145,0.3954,0.0000,0.7723,10.6703,0.3260,61,0,1.1889,0.0110,-0.0037,61,0
33238492,7.6503,-7.4532,1.7933,0.6911,2.1973,-62.3145,0.3986,0.0000,0.7723,10.6703,0.3260,61,0,1.1889,0.0110,-0.0037,61,0
33243420,8.8669,-13.0498,2.5233,-0.2823,2.4609,-62.3145,0.4077,0.0000,0.7902,11.6154,0.3553,61,0,1.1889,0.0110,-0.0037,61,0
33245613,8.8669,-13.0498,2.5233,-0.2823,2.5488,-62.3145,0.4117,0.0000,0.7902,11.6154,0.3553,61,0,1.1889,0.0110,-0.0037,61,0
33246661,8.8669,-13.0498,2.5233,-0.2823,2.6367,-62.3145,0.4136,0.0000,0.8085,12.0330,0.4432,61,0,1.1889,0.0110,-0.0037,61,0
33249520,11.7869,-23.2696,2.7667,0.9344,2.8125,-62.3145,0.4185,0.0000,0.9051,9.9011,0.3553,61,0,1.1889,0.0110,-0.0037,61,0
33256207,11.7869,-23.2696,2.7667,0.9344,3.0762,-62.3145,0.4297,0.0000,0.9581,11.1538,0.4652,61,0,1.1889,0.0110,-0.0037,61,0
33259140,10.0836,-32.0295,3.2533,-1.2556,3.1641,-62.3145,0.4343,0.0000,1.0054,10.1648,0.4139,61,0,1.1889,0.0110,-0.0037,61,0
33262001,10.0836,-32.0295,3.2533,-1.2556,3.3398,-62.3145,0.4387,0.0000,1.0756,9.7033,0.3993,61,0,1.1889,0.0110,-0.0037,61,0
33264947,10.0836,-32.0295,3.2533,-1.2556,3.4277,-62.3145,0.4430,0.0000,1.1343,10.4945,0.4066,61,0,1.1889,0.0110,-0.0037,61,0
33269107,10.3269,-46.8726,1.7933,-0.0389,3.6035,-62.3145,0.4490,0.0000,1.1343,10.4945,0.4066,61,0,1.1889,0.0110,-0.0037,61,0
33270759,9.3536,-53.4425,1.3067,0.4477,3.6914,-62.3145,0.4512,0.0000,1.1343,10.4945,0.4066,61,0,1.1889,0.0110,-0.0037,61,0
33272401,9.3536,-53.4425,1.3067,0.4477,3.7793,-62.3145,0.4534,0.0000,1.2011,9.2637,0.4579,61,0,1.1889,0.0110,-0.0037,61,0
33276560,9.3536,-53.4425,1.3067,0.4477,3.8672,-62.3145,0.4588,0.0000,1.2285,7.9670,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33280720,9.3536,-53.4425,1.3067,0.4477,4.0430,-62.3145,0.4638,0.0000,1.2285,7.9670,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33282372,9.3536,-53.4425,1.3067,0.4477,4.0430,-62.3145,0.4657,0.0000,1.2621,7.9890,0.5018,61,0,1.1889,0.0110,-0.0037,61,0
33285228,9.3536,-53.4425,1.3067,0.4477,4.1309,-62.3145,0.4689,0.0000,1.3190,6.4506,0.5531,61,0,1.1889,0.0110,-0.0037,61,0
33290687,10.3269,-67.3122,1.0634,-0.0389,4.3066,-62.3145,0.4746,0.0000,1.3445,3.8571,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
33293547,10.3269,-67.3122,1.0634,-0.0389,4.3945,-62.3145,0.4773,0.0000,1.3445,3.8571,0.4799,61,0,1.1889,0.0110,-0.0037,61,0
33295199,10.3269,-67.3122,1.0634,-0.0389,4.3945,-62.3145,0.4789,0.0000,1.3590,2.5385,0.5897,61,0,1.1889,0.0110,-0.0037,61,0
33299354,9.8402,-76.3154,2.0367,-0.0389,4.4824,-62.3145,0.4824,0.0000,1.3682,1.6593,0.5165,61,0,1.1889,0.0110,-0.0037,61,0
33302300,9.8402,-76.3154,2.0367,-0.0389,4.4824,-62.3145,0.4848,0.0000,1.3682,1.6593,0.5165,61,0,1.1889,0.0110,-0.0037,61,0
33303948,9.8402,-76.3154,2.0367,-0.0389,4.4824,-62.3145,0.4860,0.0000,1.3720,1.0440,0.5311,61,0,1.1889,0.0110,-0.0037,61,0
33306812,9.8402,-76.3154,2.0367,-0.0389,4.5703,-62.3145,0.4881,0.0000,1.3720,1.0440,0.5311,61,0,1.1889,0.0110,-0.0037,61,0
33308454,9.3536,-79.7220,2.2800,-0.7689,4.5703,-62.3145,0.4892,0.0000,1.3720,1.0440,0.5311,61,0,1.1889,0.0110,-0.0037,61,0
33310101,9.3536,-79.7220,2.2800,-0.7689,4.5703,-62.3145,0.4902,0.0000,1.3743,-0.3187,0.5311,61,0,1.1889,0.0110,-0.0037,61,0
33314261,9.3536,-79.7220,2.2800,-0.7689,4.5703,-62.3145,0.4926,0.0000,1.3746,-0.4286,0.5238,61,0,1.1889,0.0110,-0.0037,61,0
33317212,9.3536,-79.7220,2.2800,-0.7689,4.5703,-62.3145,0.4941,0.0000,1.3701,-0.8022,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33322581,9.3536,-79.7220,2.2800,-0.7689,4.5703,-62.3145,0.4964,0.0000,1.3701,-0.8022,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33324228,9.3536,-79.7220,2.2800,-0.7689,4.5703,-62.3145,0.4970,0.0000,1.3701,-0.8022,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33325874,9.5969,-79.9654,1.3067,0.4477,4.5703,-62.3145,0.4975,0.0000,1.3701,-0.8022,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33327526,9.5969,-79.9654,1.3067,0.4477,4.5703,-62.3145,0.4980,0.0000,1.3701,-0.8022,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33329168,9.5969,-79.9654,1.3067,0.4477,4.5703,-62.3145,0.4985,0.0000,1.3632,-0.7582,0.5092,61,0,1.1889,0.0110,-0.0037,61,0
33334627,9.5969,-79.9654,1.3067,0.4477,4.5703,-62.3145,0.4995,0.0000,1.3632,-0.7582,0.5092,61,0,1.1889,0.0110,-0.0037,61,0
33336274,9.8402,-79.2354,1.3067,-0.5256,4.5703,-62.3145,0.4997,0.0000,1.3632,-0.7582,0.5092,61,0,1.1889,0.0110,-0.0037,61,0
33337925,9.8402,-79.2354,1.3067,-0.5256,4.5703,-62.3145,0.4999,0.0000,1.3621,-0.6923,0.5018,61,0,1.1889,0.0110,-0.0037,61,0
33340781,9.8402,-79.2354,1.3067,-0.5256,4.5703,-62.3145,0.5000,0.0000,1.3609,-0.6044,0.5018,61,0,1.1889,0.0110,-0.0037,61,0
33345196,9.8402,-79.2354,1.3067,-0.5256,4.5703,-62.3145,0.4999,0.0000,1.3575,-0.7363,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
33347297,10.3269,-79.2354,2.7667,0.4477,4.5703,-62.3145,0.4997,0.0000,1.3575,-0.7363,0.4725,61,0,1.1889,0.0110,-0.0037,61,0
33348382,10.3269,-79.2354,2.7667,0.4477,4.5703,-62.3145,0.4996,0.0000,1.3521,-0.5604,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33355041,10.3269,-79.2354,2.7667,0.4477,4.5703,-62.3145,0.4982,0.0000,1.3521,-0.5604,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33356689,10.3269,-79.2354,2.7667,0.4477,4.5703,-62.3145,0.4978,0.0000,1.3521,-0.5604,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33358335,9.5969,-79.2354,1.5500,0.4477,4.5703,-62.3145,0.4973,0.0000,1.3521,-0.5604,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33359987,9.5969,-79.2354,1.5500,0.4477,4.5703,-62.3145,0.4967,0.0000,1.3521,-0.5604,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33361628,9.5969,-79.2354,1.5500,0.4477,4.5703,-62.3145,0.4961,0.0000,1.3521,-0.5604,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33363275,9.5969,-79.2354,1.5500,0.4477,4.5703,-62.3145,0.4954,0.0000,1.3464,-0.6923,0.5018,61,0,1.1889,0.0110,-0.0037,61,0
33368648,9.5969,-79.2354,1.5500,0.4477,4.5703,-62.3145,0.4928,0.0000,1.3464,-0.6923,0.5018,61,0,1.1889,0.0110,-0.0037,61,0
33370295,9.5969,-79.2354,1.5500,0.4477,4.5703,-62.3145,0.4919,0.0000,1.3457,-0.6703,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33373246,9.5969,-79.2354,1.5500,0.4477,4.5703,-62.3145,0.4902,0.0000,1.3437,-0.7802,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
33377401,9.1103,-78.9921,1.7933,-0.2823,4.5703,-62.3145,0.4874,0.0000,1.3437,-0.7802,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
33379048,9.1103,-78.9921,1.7933,-0.2823,4.5703,-62.3145,0.4863,0.0000,1.3437,-0.7802,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
33380695,9.1103,-78.9921,1.7933,-0.2823,4.5703,-62.3145,0.4850,0.0000,1.3376,-0.6264,0.5092,61,0,1.1889,0.0110,-0.0037,61,0
33383560,9.8402,-78.7487,2.0367,0.4477,4.5703,-62.3145,0.4828,0.0000,1.3376,-0.6264,0.5092,61,0,1.1889,0.0110,-0.0037,61,0
33385202,9.3536,-78.5054,2.2800,0.4477,4.5703,-62.3145,0.4814,0.0000,1.3361,-0.9341,0.5165,61,0,1.1889,0.0110,-0.0037,61,0
33388148,9.3536,-78.5054,2.2800,0.4477,4.5703,-62.3145,0.4788,0.0000,1.3361,-0.9341,0.5165,61,0,1.1889,0.0110,-0.0037,61,0
33389795,9.3536,-78.5054,2.2800,0.4477,4.5703,-62.3145,0.4773,0.0000,1.3361,-0.9341,0.5165,61,0,1.1889,0.0110,-0.0037,61,0
33391447,9.3536,-78.5054,2.2800,0.4477,4.5703,-62.3145,0.4757,0.0000,1.3361,-0.9341,0.5165,61,0,1.1889,0.0110,-0.0037,61,0
33393088,9.3536,-78.5054,2.2800,0.4477,4.5703,-62.3145,0.4741,0.0000,1.3334,-1.0220,0.4945,61,0,1.1889,0.0110,-0.0037,61,0
33395948,9.3536,-78.5054,2.2800,0.4477,4.5703,-62.3145,0.4712,0.0000,1.3251,-1.2418,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
33401408,9.8402,-78.9921,2.2800,0.9344,4.5703,-62.3145,0.4652,0.0000,1.3251,-1.2418,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
33403060,9.8402,-78.9921,2.2800,0.9344,4.5703,-62.3145,0.4632,0.0000,1.3216,-1.1978,0.4579,61,0,1.1889,0.0110,-0.0037,61,0
33405915,9.8402,-78.9921,2.2800,0.9344,4.5703,-62.3145,0.4598,0.0000,1.3216,-1.1978,0.4579,61,0,1.1889,0.0110,-0.0037,61,0
33407562,9.8402,-78.9921,2.2800,0.9344,4.5703,-62.3145,0.4577,0.0000,1.3216,-1.1978,0.4579,61,0,1.1889,0.0110,-0.0037,61,0
33409209,9.8402,-78.9921,2.2800,0.9344,4.5703,-62.3145,0.4556,0.0000,1.3151,-1.4835,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
33412159,9.1103,-78.2621,0.8200,0.9344,4.5703,-62.3145,0.4517,0.0000,1.3151,-1.4835,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
33413802,9.1103,-78.2621,0.8200,0.9344,4.5703,-62.3145,0.4495,0.0000,1.3151,-1.4835,0.4872,61,0,1.1889,0.0110,-0.0037,61,0
33415448,9.1103,-78.2621,0.8200,0.9344,4.5703,-62.3145,0.4472,0.0000,1.3064,-0.7802,0.4432,61,0,1.1889,0.0110,-0.0037,61,0
33418308,9.1103,-78.2621,0.8200,0.9344,4.5703,-62.3145,0.4431,0.0000,1.3064,-0.7802,0.4432,61,0,1.1889,0.0110,-0.0037,61,0
33419960,9.1103,-78.2621,0.8200,0.9344,4.5703,-62.3145,0.4407,0.0000,1.3025,-0.4286,0.4579,61,0,1.1889,0.0110,-0.0037,61,0
33422901,9.5969,-78.2621,1.5500,-0.2823,4.5703,-62.3145,0.4363,0.0000,1.3025,-0.4286,0.4579,61,0,1.1889,0.0110,-0.0037,61,0
33424549,9.5969,-78.2621,1.5500,-0.2823,4.5703,-62.3145,0.4337,0.0000,1.3025,-0.4286,0.4579,61,0,1.1889,0.0110,-0.0037,61,0
33426195,9.5969,-78.2621,1.5500,-0.2823,4.5703,-62.3145,0.4311,0.0000,1.3022,-0.3187,0.4432,61,0,1.1889,0.0110,-0.0037,61,0
33429060,9.5969,-78.2621,1.5500,-0.2823,4.5703,-62.3145,0.4265,0.0000,1.3018,0.0110,0.4359,61,0,1.1889,0.0110,-0.0037,61,0
33432002,9.5969,-78.2621,1.5500,-0.2823,4.5703,-62.3145,0.4216,0.0000,1.3018,0.0110,0.4359,61,0,1.1889,0.0110,-0.0037,61,0
33433649,9.5969,-78.2621,1.5500,-0.2823,4.5703,-62.3145,0.4188,0.0000,1.3018,0.0110,0.4359,61,0,1.1889,0.0110,-0.0037,61,0
33435295,9.5969,-77.5321,1.0634,-0.0389,4.5703,-62.3145,0.4159,0.0000,1.3018,0.0110,0.4359,61,0,1.1889,0.0110,-0.0037,61,0
33436947,9.5969,-77.5321,1.0634,-0.0389,4.5703,-62.3145,0.4130,0.0000,1.3025,0.0769,0.4359,61,0,1.1889,0.0110,-0.0037,61,0
33441101,9.5969,-77.5321,1.0634,-0.0389,4.5703,-62.3145,0.4055,0.0000,1.3033,0.0549,0.4432,61,0,1.1889,0.0110,-0.0037,61,0
33447018,9.5969,-77.5321,1.0634,-0.0389,4.5703,-62.3145,0.3944,0.0000,1.3033,0.0549,0.4432,61,0,1.1889,0.0110,-0.0037,61,0
33448589,9.5969,-77.5321,1.0634,-0.0389,4.5703,-62.3145,0.3913,0.0000,1.3033,0.0549,0.4432,61,0,1.1889,0.0110,-0.0037,61,0
33449606,9.5969,-77.5321,1.0634,-0.0389,4.5703,-62.3145,0.3893,0.0000,1.3033,0.0549,0.4432,61,0,1.1889,0.0110,-0.0037,61,0
33450627,9.8402,-78.5054,2.7667,0.4477,4.5703,-62.3145,0.3873,0.0000,1.3033,0.0549,0.4432,61,0,1.1889,0.0110,-0.0037,61,0
33452260,9.8402,-78.5054,2.7667,0.4477,4.5703,-62.3145,0.3840,0.0000,1.3033,0.0330,0.4359,61,0,1.1889,0.0110,-0.0037,61,0
33455120,9.8402,-78.5054,2.7667,0.4477,4.5703,-62.3145,0.3782,0.0000,1.3033,0.1429,0.4212,61,0,1.1889,0.0110,-0.0037,61,0
33459280,9.8402,-78.5054,2.7667,0.4477,4.5703,-62.3145,0.3695,0.0000,1.3033,0.1429,0.4212,61,0,1.1889,0.0110,-0.0037,61,0
33460932,9.1103,-77.2887,2.5233,0.4477,4.5703,-62.3145,0.3660,0.0000,1.3033,0.0549,0.4212,61,0,1.1889,0.0110,-0.0037,61,0
33463873,9.1103,-77.2887,2.5233,0.4477,4.5703,-62.3145,0.3597,0.0000,1.3033,0.2088,0.3993,61,0,1.1889,0.0110,-0.0037,61,0
33466733,9.1103,-77.2887,2.5233,0.4477,4.5703,-62.3145,0.3534,0.0000,1.3033,0.2088,0.3993,61,0,1.1889,0.0110,-0.0037,61,0
33468380,9.1103,-77.2887,2.5233,0.4477,4.5703,-62.3145,0.3497,0.0000,1.3029,-0.1648,0.3993,61,0,1.1889,0.0110,-0.0037,61,0
33471331,9.5969,-76.3154,1.7933,-0.0389,4.5703,-62.3145,0.3430,0.0000,1.3029,-0.1648,0.3993,61,0,1.1889,0.0110,-0.0037,61,0
33472974,9.5969,-76.3154,1.7933,-0.0389,4.5703,-62.3145,0.3392,0.0000,1.3033,0.0330,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
33475833,9.5969,-76.3154,1.7933,-0.0389,4.5703,-62.3145,0.3326,0.0000,1.3033,0.2308,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
33478780,9.5969,-76.3154,1.7933,-0.0389,4.5703,-62.3145,0.3256,0.0000,1.3033,0.2308,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
33480431,9.5969,-76.3154,1.7933,-0.0389,4.5703,-62.3145,0.3217,0.0000,1.3033,0.2308,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
33482073,9.8402,-77.5321,1.0634,0.2044,4.5703,-62.3145,0.3177,0.0000,1.3033,0.2308,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
33483720,9.8402,-77.5321,1.0634,0.2044,4.5703,-62.3145,0.3137,0.0000,1.3033,0.2308,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
33485367,9.8402,-77.5321,1.0634,0.2044,4.5703,-62.3145,0.3096,0.0000,1.3033,0.2308,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
33487018,9.8402,-77.5321,1.0634,0.2044,4.5703,-62.3145,0.3055,0.0000,1.3033,0.2308,0.3773,61,0,1.1889,0.0110,-0.0037,61,0
33488660,9.8402,-77.5321,1.0634,0.2044,4.5703,-62.3145,0.3014,0.0000,1.3033,0.0110,0.3700,61,0,1.1889,0.0110,-0.0037,61,0
33491520,9.8402,-77.5321,1.0634,0.2044,4.5703,-62.3145,0.2942,0.0000,1.3033,0.0110,0.3700,61,0,1.1889,0.0110,-0.0037,61,0
33493167,9.8402,-77.5321,1.0634,0.2044,4.5703,-62.3145,0.2900,0.0000,1.3029,-0.0330,0.3480,61,0,1.1889,0.0110,-0.0037,61,0
33498631,10.3269,-78.7487,2.5233,0.2044,4.5703,-62.3145,0.2759,0.0000,1.3029,0.1429,0.3407,61,0,1.1889,0.0110,-0.0037,61,0
33501486,10.3269,-78.7487,2.5233,0.2044,4.5703,-62.3145,0.2684,0.0000,1.3029,-0.0549,0.3260,61,0,1.1889,0.0110,-0.0037,61,0
33504433,10.3269,-78.7487,2.5233,0.2044,4.5703,-62.3145,0.2605,0.0000,1.3029,-0.0549,0.3260,61,0,1.1889,0.0110,-0.0037,61,0
33506080,10.3269,-78.7487,2.5233,0.2044,4.5703,-62.3145,0.2561,0.0000,1.3025,0.2308,0.2967,61,0,1.1889,0.0110,-0.0037,61,0
33508944,10.3269,-78.7487,2.5233,0.2044,4.5703,-62.3145,0.2483,0.0000,1.3022,0.1209,0.2821,61,0,1.1889,0.0110,-0.0037,61,0
33511886,9.1103,-77.2887,2.0367,-0.0389,4.5703,-62.3145,0.2402,0.0000,1.3022,0.1209,0.2821,61,0,1.1889,0.0110,-0.0037,61,0
33513533,9.1103,-77.2887,2.0367,-0.0389,4.5703,-62.3145,0.2357,0.0000,1.3018,-0.2527,0.2894,61,0,1.1889,0.0110,-0.0037,61,0
33516393,9.1103,-77.2887,2.0367,-0.0389,4.5703,-62.3145,0.2277,0.0000,1.3018,-0.2527,0.2894,61,0,1.1889,0.0110,-0.0037,61,0
33518040,9.1103,-77.2887,2.0367,-0.0389,4.5703,-62.3145,0.2231,0.0000,1.3018,-0.1429,0.2747,61,0,1.1889,0.0110,-0.0037,61,0
33520992,9.3536,-77.7754,2.2800,-0.2823,4.5703,-62.3145,0.2148,0.0000,1.3018,-0.0769,0.2747,61,0,1.1889,0.0110,-0.0037,61,0
33523847,9.3536,-77.7754,2.2800,-0.2823,4.5703,-62.3145,0.2066,0.0000,1.3018,-0.0769,0.2747,61,0,1.1889,0.0110,-0.0037,61,0
33525494,9.3536,-77.7754,2.2800,-0.2823,4.5703,-62.3145,0.2019,0.0000,1.3018,-0.0769,0.2747,61,0,1.1889,0.0110,-0.0037,61,0
33527140,9.3536,-77.7754,2.2800,-0.2823,4.5703,-62.3145,0.1972,0.0000,1.3014,-0.3187,0.2601,61,0,1.1889,0.0110,-0.0037,61,0
33530091,9.3536,-77.7754,2.2800,-0.2823,4.5703,-62.3145,0.1886,0.0000,1.3014,-0.3187,0.2601,61,0,1.1889,0.0110,-0.0037,61,0
33531734,9.3536,-77.7754,2.2800,-0.2823,4.5703,-62.3145,0.1838,0.0000,1.3014,-0.3187,0.2601,61,0,1.1889,0.0110,-0.0037,61,0
33533380,9.1103,-76.8021,1.0634,-0.5256,4.5703,-62.3145,0.1790,0.0000,1.3014,-0.3187,0.2601,61,0,1.1889,0.0110,-0.0037,61,0
33535027,9.1103,-76.8021,1.0634,-0.5256,4.5703,-62.3145,0.1742,0.0000,1.3014,-0.3187,0.2601,61,0,1.1889,0.0110,-0.0037,61,0
33536678,9.1103,-76.8021,1.0634,-0.5256,4.5703,-62.3145,0.1693,0.0000,1.3014,-0.3187,0.2601,61,0,1.1889,0.0110,-0.0037,61,0
33538320,9.1103,-76.8021,1.0634,-0.5256,4.5703,-62.3145,0.1644,0.0000,1.3014,-0.3187,0.2601,61,0,1.1889,0.0110,-0.0037,61,0
33539967,9.1103,-76.8021,1.0634,-0.5256,4.5703,-62.3145,0.1595,0.0000,1.3014,-0.3187,0.2601,61,0,1.1889,0.0110,-0.0037,61,0
33541613,9.1103,-76.8021,1.0634,-0.5256,4.5703,-62.3145,0.1546,0.0000,1.2999,-0.1648,0.2234,61,0,1.1889,0.0110,-0.0037,61,0
33551535,9.5969,-77.2887,1.5500,0.2044,4.5703,-62.3145,0.1247,0.0000,1.2991,-0.4506,0.2015,61,0,1.1889,0.0110,-0.0037,61,0
33553683,10.3269,-75.5854,1.3067,-0.0389,4.5703,-62.3145,0.1182,0.0000,1.2972,-0.2308,0.2015,61,0,1.1889,0.0110,-0.0037,61,0
33556000,10.3269,-75.0988,0.8200,0.2044,4.5703,-62.3145,0.1111,0.0000,1.2858,-0.7363,0.1648,61,0,1.1889,0.0110,-0.0037,61,0
33558860,10.3269,-75.0988,0.8200,0.2044,4.5703,-62.3145,0.1023,0.0000,1.2858,-0.7363,0.1648,61,0,1.1889,0.0110,-0.0037,61,0
33560521,10.3269,-75.0988,0.8200,0.2044,4.5703,-62.3145,0.0972,0.0000,1.2858,-0.7363,0.1648,61,0,1.1889,0.0110,-0.0037,61,0
33562154,10.3269,-75.0988,0.8200,0.2044,4.5703,-62.3145,0.0921,0.0000,1.2858,-0.7363,0.1648,61,0,1.1889,0.0110,-0.0037,61,0
33563800,10.3269,-75.0988,0.8200,0.2044,4.5703,-62.3145,0.0871,0.0000,1.2858,-0.7363,0.1648,61,0,1.1889,0.0110,-0.0037,61,0
33565447,10.3269,-75.0988,0.8200,0.2044,4.5703,-62.3145,0.0820,0.0000,1.2858,-0.7363,0.1648,61,0,1.1889,0.0110,-0.0037,61,0
33567099,10.3269,-75.0988,0.8200,0.2044,4.5703,-62.3145,0.0768,0.0000,1.2858,-0.7363,0.1648,61,0,1.1889,0.0110,-0.0037,61,0
33568740,10.3269,-75.0988,0.8200,0.2044,4.5703,-62.3145,0.0717,0.0000,1.2812,-0.5604,0.1722,61,0,1.1889,0.0110,-0.0037,61,0
33571686,10.8136,-76.8021,2.2800,0.2044,4.5703,-62.3145,0.0626,0.0000,1.2774,-1.4176,0.1502,61,0,1.1889,0.0110,-0.0037,61,0
33574547,10.8136,-76.8021,2.2800,0.2044,4.4824,-62.3145,0.0536,0.0000,1.2774,-1.4176,0.1502,61,0,1.1889,0.0110,-0.0037,61,0
33576199,10.8136,-76.8021,2.2800,0.2044,4.4824,-62.3145,0.0485,0.0000,1.2774,-1.4176,0.1502,61,0,1.1889,0.0110,-0.0037,61,0
33577840,10.8136,-76.8021,2.2800,0.2044,4.4824,-62.3145,0.0433,0.0000,1.2652,-1.8352,0.1575,61,0,1.1889,0.0110,-0.0037,61,0
33584513,9.1103,-74.6121,2.2800,-0.0389,4.4824,-62.3145,0.0224,0.0000,1.2011,-3.8791,0.0769,61,0,1.1889,0.0110,-0.0037,61,0
33589973,9.8402,-66.8256,3.2533,0.6911,4.4824,-62.3145,0.0053,0.0000,1.2011,-3.8791,0.0769,61,0,1.1889,0.0110,-0.0037,61,0
33591625,9.8402,-66.8256,3.2533,0.6911,4.4824,-62.3145,0.0001,0.0000,1.2011,-3.8791,0.0769,61,0,1.1889,0.0110,-0.0037,61,0
33593267,9.8402,-66.8256,3.2533,0.6911,4.3945,-62.3145,-0.0051,0.0000,1.1793,-4.1868,0.0769,61,0,1.1889,0.0110,-0.0037,61,0
33596127,9.8402,-66.8256,3.2533,0.6911,4.3945,-62.3145,-0.0141,0.0000,1.1793,-4.1868,0.0769,61,0,1.1889,0.0110,-0.0037,61,0
